ProductID,DepartmentID,ProductCode,ProductName,Description,UnitPrice,Brand,ManufacturingDate
1668,1,P001668,Sony Alpha A7R V Camera 1668,Sony Alpha A7R V Camera camera sold in Saudi Arabia,7188.05,Sony,5/7/2020
1669,3,P001669,Nike Duffel Bag 1669,Nike Duffel Bag bag sold in Saudi Arabia,471.65,Nike,1/19/2023
1670,1,P001670,Samsung Galaxy A55 5G 1670,Samsung Galaxy A55 5G product sold in Saudi Arabia,4678.12,Samsung,3/28/2020
1671,4,P001671,Adidas Samba OG Shoes 1671,Adidas Samba OG Shoes footwear sold in Saudi Arabia,9269.91,Adidas,7/22/2020
1672,5,P001672,Nike Cap 1672,Nike Cap sports accessory sold in Saudi Arabia,7563.62,Nike,9/5/2018
1673,2,P001673,Adidas Adizero Running Shoes 1673,Adidas Adizero Running Shoes footwear sold in Saudi Arabia,6349.8,Adidas,5/23/2022
1674,3,P001674,Sony Alpha A6700 Camera 1674,Sony Alpha A6700 Camera camera sold in Saudi Arabia,5229.04,Sony,6/25/2018
1675,1,P001675,Dell Alienware Gaming Mouse 1675,Dell Alienware Gaming Mouse laptop sold in Saudi Arabia,729.05,Dell,4/9/2017
1676,3,P001676,Nike Socks Pack 1676,Nike Socks Pack sports accessory sold in Saudi Arabia,11395.26,Nike,7/24/2022
1677,3,P001677,Xiaomi Robot Vacuum X10 1677,Xiaomi Robot Vacuum X10 vacuum cleaner sold in Saudi Arabia,416.18,xiaomi,9/26/2020
1678,5,P001678,IKEA HEMNES TV Bench 1678,IKEA HEMNES TV Bench television sold in Saudi Arabia,3340.98,IKEA,2/22/2020
1679,3,P001679,Dell Alienware Gaming Keyboard 1679,Dell Alienware Gaming Keyboard laptop sold in Saudi Arabia,278.15,Dell,3/27/2018
1680,4,P001680,Huawei PixLab Printer 1680,Huawei PixLab Printer printer sold in Saudi Arabia,267.51,Huawei,5/19/2023
1681,3,P001681,Sony ZV-E10 Camera 1681,Sony ZV-E10 Camera camera sold in Saudi Arabia,2262.43,Sony,8/10/2016
1682,4,P001682,Dell 65W Adapter 1682,Dell 65W Adapter computer accessory sold in Saudi Arabia,365.07,Dell,10/12/2019
1683,2,P001683,Adidas Duramo Running Shoes 1683,Adidas Duramo Running Shoes footwear sold in Saudi Arabia,348.23,Adidas,5/24/2022
1684,2,P001684,Huawei Scale 1684,Huawei Scale product sold in Saudi Arabia,4250.49,Huawei,12/18/2019
1685,2,P001685,LG UltraGear 32 Monitor 1685,LG UltraGear 32 Monitor monitor sold in Saudi Arabia,9705.42,LG,3/4/2020
1686,1,P001686,Canon PowerShot G7 X Camera 1686,Canon PowerShot G7 X Camera camera sold in Saudi Arabia,8003.92,Canon,1/12/2023
1687,2,P001687,Apple MacBook Pro 1687,Apple MacBook Pro laptop sold in Saudi Arabia,1412.31,Apple,3/18/2021
1688,2,P001688,Lenovo IdeaPad Gaming 1688,Lenovo IdeaPad Gaming laptop sold in Saudi Arabia,10256.64,Lenovo,2/10/2022
1689,3, P001689 ,Panasonic TV Remote 1689,Panasonic TV Remote television sold in Saudi Arabia,1055.04,Panasonic,6/1/2020
1690,5,P001690,IKEA HEMNES Bedside Table 1690,IKEA HEMNES Bedside Table product sold in Saudi Arabia,2977.01,IKEA,6/3/2020
1691,5,P001691,Panasonic Lumix GH6 Camera 1691,Panasonic Lumix GH6 Camera camera sold in Saudi Arabia,3701.74,Panasonic,7/28/2025
1692,4,P001692,Huawei Bluetooth Mouse 1692,Huawei Bluetooth Mouse computer accessory sold in Saudi Arabia,140.34,Huawei,2/16/2019
1693,2,P001693,Lenovo Legion 5 Gaming Laptop 1693,Lenovo Legion 5 Gaming Laptop laptop sold in Saudi Arabia,3534.79,Lenovo,9/9/2022
1694,2,P001694,LG UltraWide 34 Monitor 1694,LG UltraWide 34 Monitor monitor sold in Saudi Arabia,10287.4,LG,8/12/2016
1695,4,P001695,Canon PowerShot V10 Camera 1695,Canon PowerShot V10 Camera camera sold in Saudi Arabia,1422.31,canon,5/13/2025
1696,3,P001696,Sony ZV-1 Camera 1696,Sony ZV-1 Camera camera sold in Saudi Arabia,10307.76,Sony,9/29/2025
1697,2,P001697,Panasonic Lumix S5II Camera 1697,Panasonic Lumix S5II Camera camera sold in Saudi Arabia,1587.69,Panasonic,9/11/2023
1698,3,P001698,Nike Gym Gloves 1698,Nike Gym Gloves sports accessory sold in Saudi Arabia,3853.96,Nike,4/25/2020
1699,1,P001699,LG Gram 14 Laptop 1699,LG Gram 14 Laptop laptop sold in Saudi Arabia,9122.79,LG,7/26/2018
1700,5,P001700,Panasonic Lumix G9II Camera 1700,Panasonic Lumix G9II Camera camera sold in Saudi Arabia,9431.15,Panasonic,1/31/2021
1701,5,P001701,Samsung Galaxy A35 5G 1701,Samsung Galaxy A35 5G product sold in Saudi Arabia,6212.18,Samsung,10/5/2025
1702,5,P001702,Apple MacBook Pro 1702,Apple MacBook Pro laptop sold in Saudi Arabia,9605.89,Apple,9/28/2022
1703,4,P001703,Nike Yoga Mat 1703,Nike Yoga Mat laptop sold in Saudi Arabia,4553.08,Nike,9/22/2024
1704,3,P001704,Lenovo Legion Pro 1704,Lenovo Legion Pro laptop sold in Saudi Arabia,10995.11,Lenovo,10/31/2018
1705,1,P001705,HP E24 G5 Monitor 1705,HP E24 G5 Monitor monitor sold in Saudi Arabia,5430.68,HP,5/15/2017
1706,3,P001706,Panasonic Lumix 20-60mm Lens 1706,Panasonic Lumix 20-60mm Lens camera sold in Saudi Arabia,5252.69,Panasonic,11/25/2023
1707,2,P001707,Xiaomi Smart Air Fryer 1707,Xiaomi Smart Air Fryer product sold in Saudi Arabia,5366.74,Xiaomi,6/27/2021
1708,4,P001708,Canon RF 24-70mm Lens 1708,Canon RF 24-70mm Lens camera lens sold in Saudi Arabia,10101.13,Canon,10/5/2022
1709,5,P001709,Canon RF 50mm Lens 1709,Canon RF 50mm Lens camera lens sold in Saudi Arabia,11955.04,Canon,5/30/2025
1710,4,P001710,Philips Avent Sterilizer 1710,Philips Avent Sterilizer product sold in Saudi Arabia,3296.89,Philips,12/22/2016
1711,3,P001711,LG Gram 16 Laptop 1711,LG Gram 16 Laptop laptop sold in Saudi Arabia,8702.72,LG,4/16/2024
1712,1,P001712,Panasonic Lumix 50mm Lens 1712,Panasonic Lumix 50mm Lens camera sold in Saudi Arabia,8965.44,Panasonic,9/1/2023
1713,1,P001713,Canon RF 70-200mm Lens 1713,Canon RF 70-200mm Lens camera lens sold in Saudi Arabia,7787.47,Canon,10/31/2017
1714,1,P001714,Apple iMac 24-inch 1714,Apple iMac 24-inch product sold in Saudi Arabia,11551.56,Apple,9/12/2016
1715,5,P001715,Lenovo ThinkBook 14 Laptop 1715,Lenovo ThinkBook 14 Laptop laptop sold in Saudi Arabia,530.74,Lenovo,3/3/2020
1716,1,P001716,HP M27f Monitor 1716,HP M27f Monitor monitor sold in Saudi Arabia,10696.6,HP,8/6/2019
1717,1,P001717,Philips Wake-Up Light 1717,Philips Wake-Up Light product sold in Saudi Arabia,512.86,Philips,8/22/2016
1718,1,P001718,Dell 130W Adapter 1718,Dell 130W Adapter computer accessory sold in Saudi Arabia,3960.31,Dell,12/23/2024
1719,4,P001719,Lenovo ThinkCentre Mini PC 1719,Lenovo ThinkCentre Mini PC product sold in Saudi Arabia,7227.4,Lenovo,12/31/2023
1720,1,P001720,Apple Mac mini 1720,Apple Mac mini product sold in Saudi Arabia,10226.66,Apple,5/22/2024
1721,1,P001721,Adidas Terrex Hiking Shoes 1721,Adidas Terrex Hiking Shoes footwear sold in Saudi Arabia,5568.52,Adidas,4/22/2017
1722,1,P001722,Apple Mac Studio 1722,Apple Mac Studio product sold in Saudi Arabia,747.76,Apple,6/15/2021
1723,4,P001723,Apple iPad Pro 1723,Apple iPad Pro tablet sold in Saudi Arabia,1608.9,Apple,6/9/2022
1724,5,P001724,Xiaomi Electric Scooter 1724,Xiaomi Electric Scooter product sold in Saudi Arabia,1015.26,Xiaomi,5/31/2018
1725,5,P001725,Panasonic Eneloop Batteries 1725,Panasonic Eneloop Batteries camera or printer accessory sold in Saudi Arabia,534.88,Panasonic,9/29/2017
1726,5,P001726,Lenovo IdeaCentre Desktop 1726,Lenovo IdeaCentre Desktop product sold in Saudi Arabia,9127.88,Lenovo,10/2/2021
1727,1,P001727,Canon EF 50mm Lens 1727,Canon EF 50mm Lens camera lens sold in Saudi Arabia,6362.62,Canon,9/20/2023
1728,4,P001728,Canon Speedlite Flash 1728,Canon Speedlite Flash camera or printer accessory sold in Saudi Arabia,2551.85,Canon,1/6/2022
1729,4,P001729,Lenovo Tab P12 1729,Lenovo Tab P12 tablet sold in Saudi Arabia,2399.48,Lenovo,10/27/2025
1730,3,P001730,Huawei Smart Keyboard 1730,Huawei Smart Keyboard computer accessory sold in Saudi Arabia,8394.44,Huawei,10/7/2020
1731,1,P001731,LG Gram 17 Laptop 1731,LG Gram 17 Laptop laptop sold in Saudi Arabia,2687.3,LG,7/14/2019
1732,3,P001732,Adidas Predator Football Boots 1732,Adidas Predator Football Boots footwear sold in Saudi Arabia,9477.44,Adidas,5/26/2024
1733,4,P001733,Huawei USB-C Dock 1733,Huawei USB-C Dock computer accessory sold in Saudi Arabia,5127.74,Huawei,11/8/2021
1734,1,P001734,HP Omen 27 Monitor 1734,HP Omen 27 Monitor laptop sold in Saudi Arabia,2888.18,HP,5/8/2023
1735,4,P001735,Canon PIXMA G3420 Printer 1735,Canon PIXMA G3420 Printer printer sold in Saudi Arabia,1028.44,Canon,3/18/2018
1736,5,P001736,Canon PIXMA TS7440 Printer 1736,Canon PIXMA TS7440 Printer printer sold in Saudi Arabia,1767.89,Canon,2/6/2019
1737,1,P001737,Huawei Backup Storage Drive 1737,Huawei Backup Storage Drive storage device sold in Saudi Arabia,9611.11,Huawei,1/27/2022
1738,2,P001738,Philips Sonicare Electric Toothbrush 1738,Philips Sonicare Electric Toothbrush personal care product sold in Saudi Arabia,7818.29,Philips,11/12/2022
1739,3,P001739,Samsung Galaxy A25 5G 1739,Samsung Galaxy A25 5G product sold in Saudi Arabia,593.06,Samsung,12/22/2024
1740,2,P001740,Adidas X Crazyfast Football Boots 1740,Adidas X Crazyfast Football Boots footwear sold in Saudi Arabia,8994.85,Adidas,6/24/2020
1741,5,P001741,Dell Backpack 1741,Dell Backpack bag sold in Saudi Arabia,8816.04,Dell,2/19/2017
1742,2,P001742,Lenovo Tab M10 1742,Lenovo Tab M10 tablet sold in Saudi Arabia,4022.67,Lenovo,5/14/2022
1743,3,P001743,Huawei Pura 70 Pro 1743,Huawei Pura 70 Pro product sold in Saudi Arabia,5286.35,Huawei,1/12/2025
1744,4,P001744,Adidas Originals T-Shirt 1744,Adidas Originals T-Shirt apparel sold in Saudi Arabia,9273.35,Adidas,9/27/2024
1745,1,P001745,Xiaomi Smart Camera C300 1745,Xiaomi Smart Camera C300 camera sold in Saudi Arabia,413.08,Xiaomi,5/14/2021
1746,1,P001746,Philips Shaver Series 1746,Philips Shaver Series personal care product sold in Saudi Arabia,1689.82,Philips,12/6/2024
1747,3,P001747,Sony FE 24-70mm Lens 1747,Sony FE 24-70mm Lens camera lens sold in Saudi Arabia,8445.93,Sony,9/1/2018
1748,4,P001748,Xiaomi WiFi Range Extender 1748,Xiaomi WiFi Range Extender networking device sold in Saudi Arabia,7228.34,Xiaomi,4/5/2024
1749,4,P001749,Adidas Essentials T-Shirt 1749,Adidas Essentials T-Shirt apparel sold in Saudi Arabia,5950.27,Adidas,12/13/2020
1750,3,P001750,LG XBOOM Bluetooth Speaker 1750,LG XBOOM Bluetooth Speaker audio device sold in Saudi Arabia,2750.83,LG,5/4/2018
1751,1,P001751,Lenovo Legion Go Handheld 1751,Lenovo Legion Go Handheld laptop sold in Saudi Arabia,-10,Lenovo,9/24/2025
1752,1,P001752,Adidas Tracksuit 1752,Adidas Tracksuit apparel sold in Saudi Arabia,6403.34,Adidas,4/21/2024
1753,1,P001753,Adidas Training Pants 1753,Adidas Training Pants apparel sold in Saudi Arabia,4445.05,Adidas,9/16/2023
1754,5,P001754,HP USB-C Dock G5 1754,HP USB-C Dock G5 computer accessory sold in Saudi Arabia,7991.74,HP,4/28/2020
1755,5,P001755,Canon PIXMA TR8620 Printer 1755,Canon PIXMA TR8620 Printer printer sold in Saudi Arabia,4298.04,Canon,9/21/2018
1756,4,P001756,Apple iPad Pro 1756,Apple iPad Pro tablet sold in Saudi Arabia,2308.63,Apple,8/26/2021
1757,1,P001757,Samsung Galaxy Tab S9 1757,Samsung Galaxy Tab S9 tablet sold in Saudi Arabia,636.39,Samsung,1/27/2021
1758,1,P001758,Canon MAXIFY GX6040 Printer 1758,Canon MAXIFY GX6040 Printer printer sold in Saudi Arabia,4084.17,Canon,10/9/2019
1759,5,P001759,Sony FE 50mm Lens 1759,Sony FE 50mm Lens camera lens sold in Saudi Arabia,1936.17,Sony,6/25/2025
1760,4,P001760,Xiaomi Power Bank 20000mAh 1760,Xiaomi Power Bank 20000mAh computer accessory sold in Saudi Arabia,8076.01,Xiaomi,5/31/2018
1761,4,P001761,Xiaomi Smart Speaker IR 1761,Xiaomi Smart Speaker IR audio device sold in Saudi Arabia,2178.9,Xiaomi,12/22/2022
1762,1,P001762,Panasonic Eneloop Charger 1762,Panasonic Eneloop Charger computer accessory sold in Saudi Arabia,10949.1,Panasonic,1/30/2021
1763,2,P001763,Dell Sleeve 1763,Dell Sleeve bag sold in Saudi Arabia,6535.62,Dell,6/16/2025
1764,3,P001764,Canon imageCLASS Printer 1764,Canon imageCLASS Printer printer sold in Saudi Arabia,10399.18,Canon,8/17/2023
1765,4,P001765,Dell XPS 13 Laptop 1765,Dell XPS 13 Laptop laptop sold in Saudi Arabia,4645.52,Dell,11/15/2024
1766,3,P001766,Panasonic Microwave Oven 1766,Panasonic Microwave Oven microwave oven sold in Saudi Arabia,8230.67,Panasonic,12/27/2016
1767,2,P001767,Panasonic Rice Cooker 1767,Panasonic Rice Cooker kitchen or home appliance sold in Saudi Arabia,7784.31,Panasonic,2/15/2020
1768,5,P001768,Xiaomi Portable Photo Printer 1768,Xiaomi Portable Photo Printer printer sold in Saudi Arabia,9873.68,Xiaomi,7/31/2024
1769,1,P001769,Panasonic Bread Maker 1769,Panasonic Bread Maker kitchen or home appliance sold in Saudi Arabia,334.33,Panasonic,3/5/2018
1770,5,P001770,Lenovo ThinkVision P27 Monitor 1770,Lenovo ThinkVision P27 Monitor monitor sold in Saudi Arabia,7575.99,Lenovo,2/22/2019
1771,1,P001771,Canon SELPHY CP1500 Printer 1771,Canon SELPHY CP1500 Printer printer sold in Saudi Arabia,2325.85,Canon,8/24/2020
1772,2,P001772,Xiaomi Air Purifier 1772,Xiaomi Air Purifier air treatment appliance sold in Saudi Arabia,1630.89,Xiaomi,10/10/2020
1773,5,P001773,Dell XPS 15 Laptop 1773,Dell XPS 15 Laptop laptop sold in Saudi Arabia,950.35,Dell,4/25/2023
1774,5,P001774,Canon Scanner LiDE 1774,Canon Scanner LiDE product sold in Saudi Arabia,4647.54,Canon,6/19/2021
1775,4,P001775,Samsung Galaxy Tab S9 FE 1775,Samsung Galaxy Tab S9 FE tablet sold in Saudi Arabia,10465.19,Samsung,8/10/2019
1776,5,P001776,Sony FE 70-200mm Lens 1776,Sony FE 70-200mm Lens camera lens sold in Saudi Arabia,1785.32,Sony,8/30/2019
1777,1,P001777,Dell XPS 16 Laptop 1777,Dell XPS 16 Laptop laptop sold in Saudi Arabia,9659.31,Dell,6/29/2018
1778,5,P001778,IKEA PAX Wardrobe 1778,IKEA PAX Wardrobe furniture sold in Saudi Arabia,8444.82,IKEA,5/2/2020
1779,2,P001779,Panasonic Blender 1779,Panasonic Blender kitchen or home appliance sold in Saudi Arabia,9772.28,Panasonic,8/6/2023
1780,3,P001780,IKEA BRIMNES Wardrobe 1780,IKEA BRIMNES Wardrobe furniture sold in Saudi Arabia,2454.69,IKEA,10/28/2025
1781,2,P001781,Adidas Hoodie 1781,Adidas Hoodie apparel sold in Saudi Arabia,2876.35,Adidas,6/5/2023
1782,2,P001782,Panasonic Juicer 1782,Panasonic Juicer kitchen or home appliance sold in Saudi Arabia,10684.96,Panasonic,9/11/2019
1783,3,P001783,Philips Shaver Series 1783,Philips Shaver Series personal care product sold in Saudi Arabia,3892.62,Philips,10/19/2022
1784,4,P001784,Philips Hair Dryer 1784,Philips Hair Dryer laundry appliance sold in Saudi Arabia,1029.12,Philips,2/16/2018
1785,4,P001785,Panasonic Hair Dryer 1785,Panasonic Hair Dryer laundry appliance sold in Saudi Arabia,10998.06,Panasonic,11/26/2022
1786,5,P001786,Lenovo ThinkVision T24 Monitor 1786,Lenovo ThinkVision T24 Monitor monitor sold in Saudi Arabia,816.53,Lenovo,8/6/2022
1787,3,P001787,Apple iPad Air 1787,Apple iPad Air tablet sold in Saudi Arabia,7021.79,Apple,5/30/2023
1788,4,P001788,Adidas Windbreaker Jacket 1788,Adidas Windbreaker Jacket apparel sold in Saudi Arabia,11754.26,adidas,10/8/2016
1789,1,P001789,Sony WH-1000XM5 Headphones 1789,Sony WH-1000XM5 Headphones headphones sold in Saudi Arabia,5801.78,Sony,6/9/2019
1790,4,P001790,HP Wireless Keyboard 1790,HP Wireless Keyboard computer accessory sold in Saudi Arabia,8121.38,HP,6/14/2021
1791,4,P001791,Philips Hair Straightener 1791,Philips Hair Straightener personal care product sold in Saudi Arabia,9459.88,Philips,6/24/2024
1792,3,P001792,Samsung Galaxy Watch6 1792,Samsung Galaxy Watch6 product sold in Saudi Arabia,7507.02,Samsung,2/17/2019
1793,3,P001793,Xiaomi Monitor A27i 1793,Xiaomi Monitor A27i monitor sold in Saudi Arabia,6479.72,Xiaomi,9/20/2017
1794,5,P001794,LG Tone Free Earbuds 1794,LG Tone Free Earbuds wireless earbuds sold in Saudi Arabia,8579.28,LG,10/15/2019
1795,5,P001795,LG InstaView Refrigerator 1795,LG InstaView Refrigerator refrigerator sold in Saudi Arabia,9746.11,LG,6/12/2019
1796,2,P001796,Adidas Football Jersey 1796,Adidas Football Jersey apparel sold in Saudi Arabia,4813.83,Adidas,12/20/2020
1797,2,P001797,Canon Camera Bag 1797,Canon Camera Bag camera sold in Saudi Arabia,9457.47,Canon,6/28/2025
1798,5,P001798,Lenovo Q27 Monitor 1798,Lenovo Q27 Monitor monitor sold in Saudi Arabia,8400.06,Lenovo,11/2/2018
1799,2,P001799,IKEA MICKE Desk 1799,IKEA MICKE Desk furniture sold in Saudi Arabia,8209.05,IKEA,8/4/2023
1800,3,P001800,LG DoorCooling Refrigerator 1800,LG DoorCooling Refrigerator refrigerator sold in Saudi Arabia,8758.66,LG,2/17/2018
1801,3,P001801,Nike Air Force 1 Shoes 1801,Nike Air Force 1 Shoes footwear sold in Saudi Arabia,5486.35,Nike,11/5/2023
1802,5,P001802,Apple iPad mini 1802,Apple iPad mini tablet sold in Saudi Arabia,3555.69,Apple,7/14/2016
1803,4,P001803,HP Wireless Mouse 1803,HP Wireless Mouse computer accessory sold in Saudi Arabia,172.54,HP,4/28/2021
1804,3,P001804,Canon Tripod Grip 1804,Canon Tripod Grip camera or printer accessory sold in Saudi Arabia,775.05,Canon,4/26/2017
1805,1,P001805,IKEA LINNMON Tabletop 1805,IKEA LINNMON Tabletop furniture sold in Saudi Arabia,7680.07,IKEA,2/6/2023
1806,5,P001806,Lenovo USB-C Dock Gen 1806,Lenovo USB-C Dock Gen computer accessory sold in Saudi Arabia,2519.51,Lenovo,6/15/2018
1807,5,P001807,Huawei Mate 60 Pro 1807,Huawei Mate 60 Pro product sold in Saudi Arabia,8427.3,Huawei,12/12/2023
1808,1,P001808,HP HyperX Cloud Headset 1808,HP HyperX Cloud Headset headphones sold in Saudi Arabia,430.39,HP,7/17/2021
1809,1,P001809,Panasonic Shaver 1809,Panasonic Shaver personal care product sold in Saudi Arabia,5573.07,Panasonic,11/27/2023
1810,2,P001810,Canon Battery Pack 1810,Canon Battery Pack camera or printer accessory sold in Saudi Arabia,6454.03,Canon,4/3/2018
1811,3,P001811,Nike Air Max 270 Shoes 1811,Nike Air Max 270 Shoes footwear sold in Saudi Arabia,6186.71,Nike,11/25/2018
1812,3,P001812,Samsung Galaxy Watch7 1812,Samsung Galaxy Watch7 product sold in Saudi Arabia,6916.65,Samsung,10/26/2023
1813,1,P001813,Canon Charger 1813,Canon Charger computer accessory sold in Saudi Arabia,548.06,Canon,12/10/2021
1814,1,P001814,Nike Air Max 90 Shoes 1814,Nike Air Max 90 Shoes footwear sold in Saudi Arabia,9765,Nike,7/5/2016
1815,1,P001815,Sony WH-CH720N Headphones 1815,Sony WH-CH720N Headphones headphones sold in Saudi Arabia,1291.75,Sony,12/22/2019
1816,1,P001816,Adidas Shorts 1816,Adidas Shorts apparel sold in Saudi Arabia,9979.57,Adidas,5/10/2026
1817,3,P001817,Nike Dunk Low Shoes 1817,Nike Dunk Low Shoes footwear sold in Saudi Arabia,4142.5,Nike,3/27/2019
1818,5,P001818,Philips Airfryer XL 1818,Philips Airfryer XL kitchen or home appliance sold in Saudi Arabia,6159.76,Philips,8/8/2021
1819,3,P001819,Sony WF-1000XM5 Earbuds 1819,Sony WF-1000XM5 Earbuds wireless earbuds sold in Saudi Arabia,2879.28,Sony,11/29/2016
1820,3,P001820,Xiaomi Gaming Monitor G27 1820,Xiaomi Gaming Monitor G27 monitor sold in Saudi Arabia,10842.44,Xiaomi,12/4/2021
1821,3,P001821,Lenovo ThinkPad Keyboard 1821,Lenovo ThinkPad Keyboard laptop sold in Saudi Arabia,6717.32,Lenovo,12/9/2020
1822,2,P001822,Panasonic Trimmer 1822,Panasonic Trimmer personal care product sold in Saudi Arabia,8675.21,Panasonic,2/14/2019
1823,1,P001823,LG Front Load Washing Machine 1823,LG Front Load Washing Machine laundry appliance sold in Saudi Arabia,2741.33,LG,7/10/2020
1824,3,P001824,Samsung Galaxy Buds2 Pro 1824,Samsung Galaxy Buds2 Pro product sold in Saudi Arabia,11214.08,Samsung,5/20/2019
1825,2,P001825,Samsung Galaxy Buds FE 1825,Samsung Galaxy Buds FE wireless earbuds sold in Saudi Arabia,1929.59,Samsung,3/28/2025
1826,5,P001826,Xiaomi Smart LED Desk Lamp 1826,Xiaomi Smart LED Desk Lamp furniture sold in Saudi Arabia,10083.48,Xiaomi,2/18/2024
1827,2,P001827,Apple Watch Series 1827,Apple Watch Series smartwatch sold in Saudi Arabia,8810.35,Apple,8/27/2025
1828,3,P001828,Samsung Odyssey G5 Monitor 1828,Samsung Odyssey G5 Monitor monitor sold in Saudi Arabia,1135.86,Samsung,12/17/2018
1829,1,P001829,IKEA ADILS Table Legs 1829,IKEA ADILS Table Legs product sold in Saudi Arabia,5650.72,IKEA,3/18/2026
1830,5,P001830,Samsung Odyssey G7 Monitor 1830,Samsung Odyssey G7 Monitor monitor sold in Saudi Arabia,8852.66,Samsung,8/10/2022
1831,5,P001831,Apple Watch Ultra 1831,Apple Watch Ultra smartwatch sold in Saudi Arabia,10601.72,Apple,9/7/2020
1832,1,P001832,Canon Photo Paper 1832,Canon Photo Paper camera or printer accessory sold in Saudi Arabia,10682.53,Canon,7/30/2025
1833,5,P001833,HP HyperX Alloy Keyboard 1833,HP HyperX Alloy Keyboard computer accessory sold in Saudi Arabia,7869.37,HP,4/28/2024
1834,2,P001834,Apple AirPods Pro 1834,Apple AirPods Pro wireless earbuds sold in Saudi Arabia,10126.38,Apple,4/22/2024
1835,1,P001835,IKEA MARKUS Office Chair 1835,IKEA MARKUS Office Chair furniture sold in Saudi Arabia,3163.63,IKEA,11/1/2018
1836,5,P001836,Panasonic Iron 1836,Panasonic Iron kitchen or home appliance sold in Saudi Arabia,11044.82,Panasonic,12/23/2020
1837,5,P001837,Samsung Smart Monitor M8 1837,Samsung Smart Monitor M8 monitor sold in Saudi Arabia,5934.29,Samsung,4/11/2021
1838,3,P001838,HP Laptop Backpack 1838,HP Laptop Backpack laptop sold in Saudi Arabia,10023.36,HP,4/6/2020
1839,5,P001839,LG Top Load Washing Machine 1839,LG Top Load Washing Machine laundry appliance sold in Saudi Arabia,5589.52,LG,4/11/2019
1840,2,P001840,Xiaomi 14 Ultra 1840,Xiaomi 14 Ultra smartphone sold in Saudi Arabia,8449.02,Xiaomi,11/24/2017
